pop_cd,year,month,avg_score,avg_rat,new_avg_rat,city,ages,monthly_spend_rat,population,num_opencard,num_usecard,monthly_card_spend,monthly_lc,monthly_loan,monthly_bk_loan,monthly_cd_loan,monthly_installments_loan,monthly_insurance_loan,monthly_sbk_loan,loan_commitment,inst_rep_loanb,ls_rep_loanb,credit_loan,mortgage_loan,credit_card_payment,credit_card_installments_payment,debit_card_payment,monthly_spend,date
L096,2017,8,819,3,2,강원,60대,3,172000,2.16,1.32,950000,76270000,66780000,48010000,760000,2900000,1080000,360000,21220000,14720000,29580000,21020000,91850000,503000,210000,237000,740000,2017-08-01
L096,2017,9,819,3,2,강원,60대,3,174000,2.18,1.33,930000,76530000,66920000,47980000,770000,2910000,1070000,370000,21260000,14860000,29530000,21100000,92010000,504000,187000,239000,743000,2017-09-01
L096,2017,10,820,3,2,강원,60대,3,175000,2.2,1.34,980000,76860000,67220000,48150000,770000,2920000,1080000,390000,21320000,14950000,29680000,21170000,92380000,526000,208000,246000,772000,2017-10-01
L096,2017,11,820,3,2,강원,60대,3,177000,2.21,1.34,960000,77080000,67380000,48050000,790000,2940000,1100000,430000,21340000,15090000,29660000,21310000,92590000,504000,204000,252000,756000,2017-11-01
L096,2017,12,820,3,2,강원,60대,3,178000,2.22,1.35,1000000,77510000,67750000,48300000,800000,2990000,1130000,440000,21340000,15340000,29770000,21480000,93070000,521000,223000,256000,777000,2017-12-01
L106,2016,1,778,3,5,충북,60대,3,157000,2.66,1.82,920000,78790000,69430000,47070000,630000,2410000,1390000,290000,22380000,15320000,30710000,20320000,91310000,476000,192000,252000,728000,2016-01-01
L106,2016,2,819,3,2,충북,60대,4,148000,1.9,1.13,720000,75420000,66200000,44910000,550000,2080000,1240000,290000,21330000,14100000,29850000,18280000,87890000,372000,159000,189000,561000,2016-02-01
L106,2016,3,819,3,2,충북,60대,4,150000,1.91,1.13,680000,75230000,65990000,44660000,580000,2110000,1240000,270000,21380000,14110000,29550000,18220000,87990000,357000,136000,187000,544000,2016-03-01
L106,2016,4,819,3,2,충북,60대,4,151000,1.92,1.13,760000,75790000,66490000,45070000,580000,2140000,1220000,270000,21340000,14250000,29950000,18260000,89000000,392000,158000,210000,602000,2016-04-01
L106,2016,5,819,3,2,충북,60대,4,153000,1.92,1.14,750000,76160000,66690000,45170000,580000,2190000,1210000,270000,21320000,14310000,30090000,18440000,89040000,396000,149000,205000,601000,2016-05-01
L106,2016,6,820,3,2,충북,60대,4,154000,1.93,1.14,780000,76840000,67160000,45270000,590000,2250000,1230000,270000,21470000,14460000,30240000,18590000,89810000,412000,155000,213000,625000,2016-06-01
L106,2016,7,820,3,2,충북,60대,4,154000,1.93,1.15,770000,77580000,67740000,45570000,590000,2280000,1240000,250000,21590000,14560000,30590000,18590000,90730000,413000,150000,207000,620000,2016-07-01
L106,2016,8,821,3,2,충북,60대,4,155000,1.93,1.15,780000,77660000,67830000,45590000,600000,2290000,1270000,260000,21610000,14650000,30560000,18590000,90840000,410000,164000,206000,616000,2016-08-01
L106,2016,9,821,3,2,충북,60대,4,156000,1.94,1.16,780000,77800000,67880000,45610000,610000,2280000,1330000,250000,21640000,14740000,30480000,18630000,91080000,410000,155000,215000,625000,2016-09-01
L106,2016,10,821,3,2,충북,60대,4,157000,1.95,1.16,770000,78250000,68220000,45740000,620000,2270000,1340000,270000,21660000,14820000,30710000,18610000,91600000,407000,158000,205000,612000,2016-10-01
L106,2016,11,821,3,2,충북,60대,4,159000,1.95,1.17,800000,78570000,68560000,45960000,640000,2290000,1360000,290000,21660000,15000000,30840000,18670000,91990000,413000,168000,219000,632000,2016-11-01
L106,2016,12,822,3,2,충북,60대,4,160000,1.95,1.17,790000,78970000,68960000,46150000,660000,2310000,1380000,300000,21840000,15160000,30890000,18770000,92520000,413000,167000,210000,623000,2016-12-01
L106,2017,1,822,3,2,충북,60대,4,161000,1.96,1.18,830000,79370000,69310000,45950000,680000,2350000,1390000,320000,22220000,15300000,30690000,18790000,93070000,439000,170000,221000,660000,2017-01-01
L106,2017,2,823,3,1,충북,60대,4,157000,2.06,1.24,820000,80150000,69860000,46260000,710000,2390000,1510000,350000,22090000,15590000,31060000,18920000,93920000,448000,169000,203000,651000,2017-02-01
L106,2017,3,823,3,1,충북,60대,4,159000,2.07,1.24,740000,80660000,70260000,46570000,730000,2410000,1500000,350000,22330000,15740000,31050000,19010000,94650000,395000,148000,197000,592000,2017-03-01
L106,2017,4,823,3,1,충북,60대,3,160000,2.08,1.25,880000,80690000,70270000,46450000,750000,2450000,1490000,370000,22190000,15750000,31180000,19050000,94830000,471000,177000,232000,703000,2017-04-01
L106,2017,5,823,3,1,충북,60대,3,161000,2.09,1.26,850000,81060000,70670000,46470000,760000,2470000,1520000,350000,22390000,15980000,31150000,19150000,95420000,457000,168000,225000,682000,2017-05-01
L106,2017,6,823,3,1,충북,60대,3,163000,2.1,1.26,900000,81160000,70740000,46340000,780000,2500000,1520000,360000,22360000,16050000,31170000,19270000,95550000,485000,175000,240000,725000,2017-06-01
L106,2017,7,823,3,1,충북,60대,3,164000,2.1,1.27,880000,81320000,70910000,46320000,790000,2520000,1540000,370000,22430000,16160000,31150000,19330000,95870000,482000,166000,232000,714000,2017-07-01
L106,2017,8,823,3,1,충북,60대,3,165000,2.11,1.27,890000,81430000,70910000,46290000,800000,2550000,1500000,400000,22360000,16420000,30950000,19400000,95810000,477000,181000,232000,709000,2017-08-01
L106,2017,9,823,3,1,충북,60대,3,167000,2.13,1.28,880000,81690000,71060000,46180000,820000,2580000,1500000,420000,22430000,16600000,30830000,19470000,96150000,476000,165000,239000,715000,2017-09-01
L106,2017,10,824,3,1,충북,60대,3,168000,2.14,1.29,920000,81850000,71170000,46190000,820000,2580000,1510000,450000,22360000,16680000,30920000,19630000,96230000,497000,181000,242000,739000,2017-10-01
L106,2017,11,824,3,1,충북,60대,3,169000,2.14,1.3,900000,82040000,71390000,46330000,850000,2630000,1530000,470000,22270000,16900000,30990000,19710000,96500000,481000,178000,241000,722000,2017-11-01
L106,2017,12,824,3,1,충북,60대,3,171000,2.15,1.3,920000,82720000,71940000,46610000,850000,2650000,1540000,500000,22380000,17110000,31210000,19810000,97280000,490000,189000,241000,731000,2017-12-01
L116,2016,1,771,3,5,충남,60대,3,204000,2.62,1.79,890000,89580000,79170000,63180000,620000,2460000,1230000,290000,22900000,17430000,37890000,22850000,104370000,466000,180000,244000,710000,2016-01-01
L116,2016,2,810,3,3,충남,60대,4,198000,1.89,1.07,660000,85150000,75100000,59830000,530000,2140000,1070000,220000,22360000,15590000,36330000,20820000,100250000,349000,139000,172000,521000,2016-02-01
L116,2016,3,810,3,3,충남,60대,4,200000,1.9,1.07,630000,85510000,75420000,59950000,540000,2140000,1080000,230000,22460000,15700000,36420000,20820000,100990000,343000,120000,167000,510000,2016-03-01
L116,2016,4,810,3,3,충남,60대,4,202000,1.91,1.08,720000,86480000,76290000,60620000,550000,2150000,1100000,240000,22480000,15790000,37170000,21180000,102390000,390000,142000,188000,578000,2016-04-01
L116,2016,5,811,3,3,충남,60대,4,204000,1.91,1.08,700000,86660000,76440000,60690000,550000,2150000,1110000,230000,22510000,15850000,37220000,21210000,102820000,385000,137000,178000,563000,2016-05-01
L116,2016,6,811,3,3,충남,60대,4,205000,1.92,1.09,740000,87170000,76890000,61000000,560000,2190000,1130000,230000,22580000,16080000,37360000,21400000,103390000,401000,142000,197000,598000,2016-06-01
L116,2016,7,811,3,3,충남,60대,4,206000,1.92,1.09,730000,87580000,77340000,61310000,570000,2210000,1140000,230000,22590000,16140000,37720000,21440000,104130000,398000,139000,193000,591000,2016-07-01
L116,2016,8,812,3,3,충남,60대,4,207000,1.93,1.1,750000,87990000,77740000,61580000,590000,2230000,1140000,240000,22570000,16270000,38000000,21580000,104840000,399000,155000,196000,595000,2016-08-01
L116,2016,9,812,3,3,충남,60대,4,209000,1.93,1.1,730000,88370000,78040000,61600000,600000,2260000,1200000,240000,22620000,16420000,38090000,21700000,105140000,391000,141000,198000,589000,2016-09-01
L116,2016,10,812,3,3,충남,60대,4,210000,1.94,1.11,730000,88760000,78450000,61760000,610000,2250000,1210000,250000,22690000,16540000,38300000,21780000,105750000,393000,147000,190000,583000,2016-10-01
L116,2016,11,813,3,2,충남,60대,4,211000,1.95,1.11,750000,88880000,78630000,61840000,630000,2240000,1230000,230000,22760000,16700000,38220000,21900000,105980000,395000,155000,200000,595000,2016-11-01
L116,2016,12,813,3,2,충남,60대,4,213000,1.95,1.12,760000,89350000,79100000,62050000,640000,2260000,1260000,250000,22930000,16860000,38340000,22020000,106570000,399000,152000,209000,608000,2016-12-01
L116,2017,1,813,3,2,충남,60대,4,214000,1.96,1.12,810000,89890000,79550000,62350000,650000,2300000,1290000,270000,23010000,17010000,38560000,22100000,107460000,432000,155000,223000,655000,2017-01-01
L116,2017,2,815,3,2,충남,60대,4,199000,2.08,1.19,790000,90870000,80430000,62840000,670000,2370000,1320000,300000,23420000,17240000,38780000,22260000,108520000,434000,157000,199000,633000,2017-02-01
L116,2017,3,815,3,2,충남,60대,4,201000,2.09,1.2,710000,91880000,81300000,63450000,700000,2370000,1370000,310000,23440000,17470000,39380000,22360000,109920000,385000,138000,187000,572000,2017-03-01
L116,2017,4,815,3,2,충남,60대,3,203000,2.1,1.21,850000,91910000,81270000,63390000,710000,2390000,1390000,310000,23380000,17640000,39230000,22470000,110030000,461000,161000,228000,689000,2017-04-01
L116,2017,5,815,3,2,충남,60대,4,204000,2.11,1.21,820000,91400000,80730000,62970000,720000,2420000,1380000,340000,23020000,17730000,38960000,22600000,109300000,450000,154000,216000,666000,2017-05-01
L116,2017,6,815,3,2,충남,60대,3,205000,2.12,1.22,880000,91460000,80850000,62890000,730000,2460000,1400000,350000,23030000,17870000,38910000,22690000,109580000,474000,165000,241000,715000,2017-06-01
L116,2017,7,815,3,2,충남,60대,3,206000,2.12,1.22,830000,91760000,81070000,62860000,740000,2500000,1390000,360000,23100000,18040000,38890000,22670000,109940000,459000,153000,218000,677000,2017-07-01
L116,2017,8,815,3,2,충남,60대,3,208000,2.13,1.23,860000,91810000,81070000,62750000,760000,2520000,1400000,370000,23010000,18230000,38770000,22760000,109900000,466000,174000,220000,686000,2017-08-01
L116,2017,9,816,3,2,충남,60대,3,210000,2.15,1.24,850000,91900000,81070000,62700000,770000,2560000,1380000,370000,23010000,18390000,38590000,22900000,109820000,466000,158000,226000,692000,2017-09-01
L116,2017,10,816,3,2,충남,60대,3,212000,2.16,1.25,880000,92280000,81330000,62800000,780000,2580000,1400000,380000,22980000,18660000,38600000,23030000,110170000,480000,171000,229000,709000,2017-10-01
L116,2017,11,816,3,2,충남,60대,3,213000,2.17,1.26,870000,92520000,81520000,62850000,810000,2600000,1430000,400000,22950000,18970000,38490000,23130000,110530000,469000,167000,234000,703000,2017-11-01
L116,2017,12,816,3,2,충남,60대,3,215000,2.17,1.27,910000,92850000,81850000,63000000,810000,2650000,1450000,410000,23130000,19220000,38380000,23180000,110950000,488000,178000,244000,732000,2017-12-01
L126,2016,1,772,3,5,전북,60대,3,198000,2.84,1.92,930000,69080000,60350000,45420000,620000,2190000,1300000,210000,16080000,15480000,27800000,23320000,76870000,505000,204000,221000,726000,2016-01-01
L126,2016,2,812,3,3,전북,60대,4,199000,1.95,1.1,690000,64630000,56110000,42270000,550000,1900000,1090000,180000,15050000,14240000,25940000,20920000,72350000,376000,155000,159000,535000,2016-02-01
L126,2016,3,812,3,3,전북,60대,4,200000,1.95,1.1,660000,64950000,56140000,42290000,560000,1900000,1110000,190000,15150000,14310000,25790000,20880000,72540000,356000,137000,167000,523000,2016-03-01
L126,2016,4,813,3,2,전북,60대,4,202000,1.96,1.11,750000,65170000,56150000,42190000,570000,1910000,1120000,200000,15120000,14300000,25830000,20860000,72720000,408000,158000,184000,592000,2016-04-01
L126,2016,5,813,3,2,전북,60대,4,203000,1.96,1.11,720000,65560000,56490000,42410000,590000,1950000,1140000,200000,15110000,14460000,26000000,21000000,73170000,396000,154000,170000,566000,2016-05-01
L126,2016,6,813,3,2,전북,60대,4,203000,1.97,1.12,770000,66160000,56900000,42600000,600000,1960000,1160000,220000,15200000,14580000,26190000,21110000,73780000,424000,159000,187000,611000,2016-06-01
L126,2016,7,814,3,2,전북,60대,4,204000,1.97,1.12,750000,66710000,57180000,42680000,610000,1990000,1190000,240000,15280000,14640000,26310000,21130000,74190000,415000,155000,180000,595000,2016-07-01
L126,2016,8,815,3,2,전북,60대,4,205000,1.97,1.13,770000,66910000,57410000,42770000,620000,2010000,1190000,250000,15330000,14770000,26340000,21190000,74510000,422000,169000,179000,601000,2016-08-01
L126,2016,9,814,3,2,전북,60대,4,206000,1.98,1.14,750000,67340000,57820000,42920000,630000,2070000,1230000,260000,15340000,14890000,26610000,21270000,75020000,419000,156000,175000,594000,2016-09-01
L126,2016,10,814,3,2,전북,60대,4,207000,1.99,1.14,750000,67890000,58340000,43250000,650000,2090000,1260000,260000,15480000,14990000,26880000,21400000,75730000,418000,162000,170000,588000,2016-10-01
L126,2016,11,815,3,2,전북,60대,4,208000,1.99,1.15,780000,68560000,58940000,43580000,660000,2120000,1280000,250000,15580000,15160000,27170000,21550000,76330000,421000,172000,187000,608000,2016-11-01
L126,2016,12,815,3,2,전북,60대,4,209000,2.0,1.15,770000,68850000,59170000,43690000,680000,2150000,1300000,270000,15610000,15260000,27260000,21670000,76700000,423000,165000,182000,605000,2016-12-01
L126,2017,1,815,3,2,전북,60대,4,210000,2.0,1.16,840000,69520000,59760000,44010000,690000,2190000,1300000,280000,15670000,15360000,27670000,21700000,77520000,460000,176000,204000,664000,2017-01-01
L126,2017,2,817,3,2,전북,60대,4,198000,2.11,1.23,810000,70110000,60200000,44140000,720000,2210000,1330000,300000,15810000,15500000,27800000,21860000,78110000,460000,173000,177000,637000,2017-02-01
L126,2017,3,817,3,2,전북,60대,4,198000,2.12,1.23,730000,70630000,60560000,44490000,750000,2210000,1340000,310000,15840000,15730000,27870000,22080000,78730000,410000,150000,170000,580000,2017-03-01
L126,2017,4,817,3,2,전북,60대,3,200000,2.14,1.24,860000,70710000,60580000,44530000,760000,2220000,1340000,290000,15800000,15810000,27850000,22110000,79080000,486000,175000,199000,685000,2017-04-01
L126,2017,5,817,3,2,전북,60대,4,200000,2.14,1.24,830000,70720000,60570000,44500000,770000,2230000,1350000,270000,15760000,15970000,27710000,22270000,79140000,472000,171000,187000,659000,2017-05-01
L126,2017,6,817,3,2,전북,60대,3,201000,2.15,1.25,880000,71130000,60910000,44700000,790000,2270000,1350000,260000,15800000,16100000,27870000,22490000,79560000,494000,179000,207000,701000,2017-06-01
L126,2017,7,818,3,2,전북,60대,3,202000,2.16,1.25,860000,71450000,61190000,44880000,800000,2280000,1350000,260000,15860000,16340000,27850000,22500000,80170000,491000,170000,199000,690000,2017-07-01
L126,2017,8,818,3,2,전북,60대,3,203000,2.16,1.26,870000,71950000,61560000,45150000,810000,2290000,1360000,270000,15850000,16610000,27930000,22610000,80820000,480000,190000,200000,680000,2017-08-01
L126,2017,9,818,3,2,전북,60대,3,205000,2.19,1.27,850000,72330000,61820000,45270000,820000,2320000,1380000,290000,15890000,16760000,28000000,22790000,81160000,483000,171000,196000,679000,2017-09-01
L126,2017,10,818,3,2,전북,60대,3,206000,2.2,1.28,890000,72700000,62130000,45350000,820000,2330000,1390000,290000,15990000,16890000,28090000,22860000,81590000,498000,186000,206000,704000,2017-10-01
L126,2017,11,819,3,2,전북,60대,3,208000,2.21,1.29,860000,73130000,62500000,45540000,850000,2370000,1400000,320000,16040000,17120000,28150000,23070000,81960000,474000,181000,205000,679000,2017-11-01
L126,2017,12,819,3,2,전북,60대,3,209000,2.22,1.3,900000,73450000,62740000,45610000,860000,2380000,1400000,290000,16100000,17260000,28190000,23240000,82230000,491000,193000,216000,707000,2017-12-01
L136,2016,1,767,3,5,전남,60대,4,202000,2.58,1.77,810000,62720000,54920000,43190000,500000,1980000,670000,120000,16870000,13060000,24210000,25070000,68740000,410000,175000,225000,635000,2016-01-01
L136,2016,2,803,3,3,전남,60대,4,200000,1.7,0.95,600000,58230000,50820000,40180000,420000,1650000,550000,80000,15790000,11840000,22540000,22920000,64410000,305000,133000,162000,467000,2016-02-01
L136,2016,3,804,3,3,전남,60대,4,201000,1.71,0.95,560000,58390000,50830000,40030000,420000,1670000,550000,90000,15890000,11830000,22440000,22920000,64650000,288000,117000,155000,443000,2016-03-01
L136,2016,4,804,3,3,전남,60대,4,203000,1.72,0.96,650000,58850000,51180000,40130000,430000,1700000,540000,90000,15960000,11880000,22660000,23070000,65220000,327000,140000,183000,510000,2016-04-01
L136,2016,5,805,3,3,전남,60대,4,204000,1.73,0.96,640000,59370000,51630000,40380000,440000,1750000,560000,100000,15970000,12060000,22900000,23250000,65910000,326000,133000,181000,507000,2016-05-01
L136,2016,6,805,3,3,전남,60대,4,205000,1.73,0.97,680000,59780000,51970000,40560000,440000,1770000,570000,110000,16010000,12230000,23030000,23410000,66520000,351000,138000,191000,542000,2016-06-01
L136,2016,7,806,3,3,전남,60대,4,205000,1.74,0.97,670000,60020000,52160000,40620000,450000,1780000,590000,110000,16070000,12290000,23080000,23400000,66870000,345000,135000,190000,535000,2016-07-01
L136,2016,8,807,3,3,전남,60대,4,206000,1.75,0.98,680000,60440000,52540000,40760000,470000,1800000,600000,120000,16160000,12350000,23290000,23500000,67460000,347000,148000,185000,532000,2016-08-01
L136,2016,9,806,3,3,전남,60대,4,207000,1.76,0.99,660000,61000000,53050000,41020000,480000,1830000,680000,120000,16200000,12540000,23550000,23680000,68120000,339000,137000,184000,523000,2016-09-01
L136,2016,10,807,3,3,전남,60대,4,208000,1.77,0.99,660000,61360000,53320000,41140000,480000,1850000,680000,120000,16280000,12670000,23610000,23740000,68540000,337000,137000,186000,523000,2016-10-01
L136,2016,11,807,3,3,전남,60대,4,209000,1.74,0.99,690000,61810000,53710000,41390000,500000,1870000,690000,130000,16380000,12800000,23750000,23930000,69040000,340000,150000,200000,540000,2016-11-01
