avg_score,num_usecard,monthly_card_spend,monthly_bk_loan,monthly_cd_loan,monthly_installments_loan,monthly_insurance_loan,monthly_sbk_loan,loan_commitment,inst_rep_loanb,ls_rep_loanb,credit_loan,mortgage_loan,credit_card_installments_payment,monthly_spend,cluster,city,ages,sex,avg_rat,monthly_loan,credit_card_payment,debit_card_payment
793,1.74,1380000,64060000,1200000,4440000,2740000,830000,20080000,25810000,39670000,29380000,111300000,265000,1115000,3,충남,50대,,3,87180000,743000,372000
793,1.75,1490000,63910000,1220000,4490000,2730000,850000,19990000,26050000,39570000,29450000,111480000,278000,1212000,3,충남,50대,,3,87250000,800000,412000
793,1.75,1420000,63940000,1240000,4530000,2750000,850000,19980000,26330000,39650000,29430000,112010000,263000,1157000,3,충남,50대,,3,87600000,774000,383000
793,1.76,1480000,63850000,1270000,4570000,2750000,870000,19950000,26690000,39500000,29540000,112230000,298000,1182000,3,충남,50대,,3,87800000,786000,396000
793,1.77,1450000,63600000,1290000,4630000,2750000,910000,19900000,27030000,39220000,29760000,112100000,266000,1184000,3,충남,50대,,3,87830000,782000,402000
793,1.78,1450000,63570000,1290000,4650000,2780000,900000,19850000,27300000,39070000,29850000,112110000,274000,1176000,3,충남,50대,,3,87900000,783000,393000
793,1.79,1460000,63470000,1330000,4700000,2790000,930000,19760000,27590000,38870000,30050000,111980000,270000,1190000,3,충남,50대,,3,87940000,777000,413000
794,1.8,1500000,63460000,1340000,4730000,2810000,940000,19710000,27850000,38680000,30160000,111960000,293000,1207000,3,충남,50대,,3,87960000,798000,409000
748,2.37,1440000,50400000,950000,3600000,2380000,400000,16470000,20040000,31920000,29480000,86310000,307000,1133000,3,전북,50대,,4,69850000,768000,365000
789,1.67,1200000,49950000,890000,3350000,2200000,370000,16650000,19050000,32100000,28890000,86110000,271000,929000,3,전북,50대,,3,69150000,631000,298000
790,1.68,1150000,49730000,910000,3360000,2220000,410000,16620000,19040000,32000000,28830000,86060000,242000,908000,3,전북,50대,,3,69030000,614000,294000
790,1.69,1260000,49870000,920000,3370000,2240000,430000,16640000,19210000,32020000,28870000,86140000,267000,993000,3,전북,50대,,3,69230000,675000,318000
791,1.7,1210000,50150000,930000,3370000,2260000,440000,16660000,19340000,32280000,28990000,86700000,253000,957000,3,전북,50대,,3,69670000,653000,304000
791,1.7,1280000,50370000,950000,3420000,2300000,450000,16720000,19540000,32520000,29170000,87280000,263000,1017000,3,전북,50대,,3,70190000,690000,327000
791,1.7,1250000,50500000,960000,3440000,2320000,460000,16710000,19720000,32590000,29260000,87500000,256000,994000,3,전북,50대,,3,70440000,679000,315000
792,1.71,1290000,50750000,980000,3470000,2340000,460000,16720000,19960000,32770000,29390000,88010000,285000,1005000,3,전북,50대,,3,70890000,694000,311000
792,1.72,1290000,50870000,990000,3490000,2410000,470000,16700000,20140000,32910000,29530000,88150000,262000,1028000,3,전북,50대,,3,71210000,703000,325000
792,1.72,1250000,51050000,1000000,3530000,2440000,490000,16700000,20310000,33150000,29660000,88660000,257000,993000,3,전북,50대,,3,71630000,675000,318000
793,1.73,1300000,51160000,1030000,3560000,2470000,510000,16700000,20530000,33230000,29750000,89100000,280000,1020000,3,전북,50대,,3,71970000,695000,325000
793,1.73,1290000,51180000,1050000,3600000,2510000,540000,16680000,20750000,33270000,29880000,89460000,275000,1015000,3,전북,50대,,3,72220000,691000,324000
793,1.74,1390000,51320000,1060000,3660000,2530000,560000,16750000,20910000,33490000,30060000,89990000,287000,1103000,3,전북,50대,,3,72670000,759000,344000
796,1.8,1360000,51490000,1080000,3670000,2570000,630000,16780000,21090000,33720000,30270000,90530000,287000,1073000,3,전북,50대,,3,73120000,756000,317000
795,1.8,1250000,51820000,1100000,3700000,2570000,640000,16810000,21310000,33940000,30350000,91170000,259000,991000,3,전북,50대,,3,73600000,688000,303000
795,1.81,1410000,51920000,1130000,3740000,2570000,630000,16800000,21470000,34070000,30420000,91530000,285000,1125000,3,전북,50대,,3,73900000,785000,340000
796,1.82,1340000,52030000,1140000,3740000,2560000,610000,16790000,21620000,34080000,30550000,91940000,273000,1067000,3,전북,50대,,3,74050000,748000,319000
796,1.83,1430000,52110000,1170000,3780000,2550000,610000,16760000,21880000,34030000,30670000,92100000,283000,1147000,3,전북,50대,,3,74250000,797000,350000
796,1.83,1380000,52220000,1180000,3810000,2540000,610000,16730000,22210000,33940000,30750000,92560000,271000,1109000,3,전북,50대,,3,74460000,767000,342000
796,1.84,1450000,52430000,1200000,3820000,2540000,610000,16720000,22470000,33970000,30940000,92790000,306000,1144000,3,전북,50대,,3,74760000,798000,346000
796,1.86,1430000,52650000,1230000,3870000,2550000,620000,16700000,22780000,34070000,31120000,93200000,279000,1151000,3,전북,50대,,3,75180000,795000,356000
797,1.87,1430000,52660000,1240000,3890000,2550000,620000,16720000,22970000,33900000,31240000,93190000,290000,1140000,3,전북,50대,,3,75210000,792000,348000
797,1.88,1440000,52730000,1270000,3920000,2550000,640000,16880000,23130000,33940000,31410000,93670000,285000,1155000,3,전북,50대,,3,75600000,786000,369000
797,1.89,1470000,52890000,1280000,3930000,2560000,650000,16850000,23320000,34060000,31550000,93990000,309000,1161000,3,전북,50대,,3,75880000,804000,357000
744,2.23,1360000,46460000,890000,3450000,1310000,310000,17150000,16400000,28610000,30620000,75810000,291000,1069000,3,전남,50대,,4,63460000,691000,378000
785,1.53,1140000,46330000,830000,3240000,1200000,280000,17390000,15790000,28760000,30200000,76190000,257000,883000,3,전남,50대,,4,63170000,571000,312000
785,1.53,1080000,46240000,840000,3240000,1200000,300000,17410000,15790000,28700000,30170000,76360000,226000,854000,3,전남,50대,,4,63140000,552000,302000
785,1.54,1170000,46520000,850000,3280000,1210000,310000,17510000,15950000,28980000,30330000,77140000,250000,920000,3,전남,50대,,3,63680000,592000,328000
786,1.55,1130000,46810000,850000,3330000,1230000,330000,17520000,16150000,29260000,30530000,77790000,240000,890000,3,전남,50대,,3,64210000,575000,315000
786,1.55,1210000,47070000,860000,3370000,1260000,340000,17580000,16360000,29450000,30710000,78380000,247000,963000,3,전남,50대,,3,64670000,624000,339000
786,1.56,1180000,47280000,870000,3390000,1260000,360000,17610000,16480000,29650000,30790000,78880000,242000,938000,3,전남,50대,,3,65030000,613000,325000
788,1.56,1220000,47380000,890000,3410000,1280000,370000,17620000,16590000,29730000,30970000,79140000,267000,953000,3,전남,50대,,3,65250000,623000,330000
787,1.57,1220000,47560000,900000,3460000,1370000,390000,17620000,16820000,29960000,31160000,79620000,247000,973000,3,전남,50대,,3,65720000,630000,343000
787,1.58,1180000,47730000,910000,3460000,1390000,390000,17620000,16950000,30120000,31230000,80040000,243000,937000,3,전남,50대,,3,66030000,601000,336000
788,1.58,1230000,47830000,950000,3490000,1400000,410000,17630000,17040000,30210000,31390000,80340000,266000,964000,3,전남,50대,,3,66250000,615000,349000
788,1.59,1230000,47940000,970000,3560000,1410000,420000,17660000,17190000,30590000,31540000,81100000,262000,968000,3,전남,50대,,3,66840000,626000,342000
789,1.6,1310000,47980000,980000,3600000,1430000,420000,17690000,17230000,30770000,31620000,81510000,276000,1034000,3,전남,50대,,3,67100000,670000,364000
791,1.67,1290000,47960000,1000000,3640000,1440000,470000,17690000,17410000,30730000,31660000,81650000,274000,1016000,3,전남,50대,,3,67250000,675000,341000
791,1.67,1190000,48180000,1010000,3640000,1450000,480000,17770000,17590000,30730000,31810000,81850000,248000,942000,3,전남,50대,,3,67510000,621000,321000
791,1.68,1340000,48160000,1030000,3670000,1460000,490000,17740000,17740000,30740000,31930000,82200000,276000,1064000,3,전남,50대,,3,67650000,700000,364000
791,1.69,1280000,48170000,1040000,3710000,1460000,500000,17770000,17850000,30730000,32070000,82330000,264000,1016000,3,전남,50대,,3,67780000,669000,347000
791,1.7,1380000,48250000,1070000,3750000,1460000,510000,17720000,18110000,30680000,32240000,82510000,273000,1107000,3,전남,50대,,3,67980000,722000,385000
792,1.7,1320000,48120000,1090000,3780000,1460000,510000,17700000,18330000,30520000,32320000,82650000,259000,1061000,3,전남,50대,,3,68020000,695000,366000
792,1.71,1390000,48450000,1120000,3820000,1440000,520000,17690000,18670000,30560000,32590000,82980000,295000,1095000,3,전남,50대,,3,68420000,715000,380000
792,1.73,1360000,48580000,1130000,3820000,1430000,520000,17730000,18900000,30510000,32800000,83060000,258000,1102000,3,전남,50대,,3,68650000,713000,389000
792,1.74,1360000,48680000,1140000,3830000,1430000,530000,17690000,19050000,30480000,32910000,83100000,273000,1087000,3,전남,50대,,3,68740000,713000,374000
792,1.74,1360000,48970000,1160000,3870000,1430000,570000,17660000,19290000,30660000,33080000,83520000,268000,1092000,3,전남,50대,,3,69180000,698000,394000
793,1.75,1410000,49080000,1180000,3910000,1440000,570000,17710000,19490000,30740000,33180000,83800000,292000,1118000,3,전남,50대,,3,69520000,730000,388000
761,2.2,1350000,52830000,910000,3480000,1930000,380000,18390000,17340000,35350000,26210000,90910000,281000,1069000,3,경북,50대,,4,72450000,714000,355000
802,1.57,1130000,52750000,840000,3220000,1700000,340000,18970000,16220000,35680000,25640000,91000000,245000,885000,3,경북,50대,,3,72160000,590000,295000
803,1.57,1070000,52670000,840000,3210000,1700000,370000,19400000,16040000,35280000,25770000,91570000,213000,857000,3,경북,50대,,3,72000000,565000,292000
803,1.59,1160000,53050000,850000,3210000,1720000,390000,19410000,16230000,35690000,25910000,92550000,237000,923000,3,경북,50대,,3,72620000,613000,310000
803,1.59,1130000,53330000,860000,3240000,1740000,390000,19420000,16440000,35930000,26080000,93100000,232000,898000,3,경북,50대,,3,73110000,593000,305000
803,1.6,1190000,53770000,880000,3290000,1780000,410000,19510000,16740000,36150000,26280000,93760000,239000,951000,3,경북,50대,,3,73740000,636000,315000
803,1.6,1170000,54120000,880000,3300000,1800000,430000,19460000,16870000,36610000,26370000,94540000,233000,937000,3,경북,50대,,3,74300000,631000,306000
804,1.61,1190000,54430000,900000,3330000,1810000,450000,19500000,17040000,36930000,26460000,95250000,251000,939000,3,경북,50대,,3,74840000,624000,315000
804,1.61,1190000,54850000,910000,3350000,1900000,470000,19570000,17330000,37190000,26520000,96080000,232000,958000,3,경북,50대,,3,75480000,634000,324000
804,1.62,1140000,55390000,920000,3340000,1930000,460000,19620000,17500000,37680000,26560000,97080000,230000,910000,3,경북,50대,,3,76190000,605000,305000
804,1.62,1210000,55740000,940000,3370000,1960000,450000,19640000,17710000,38070000,26700000,97990000,257000,953000,3,경북,50대,,3,76850000,632000,321000
804,1.63,1210000,55880000,960000,3420000,2000000,470000,19630000,17910000,38240000,26820000,98390000,253000,957000,3,경북,50대,,3,77230000,636000,321000
805,1.63,1290000,56100000,980000,3480000,2020000,480000,19730000,18080000,38410000,26910000,98970000,259000,1031000,3,경북,50대,,3,77670000,695000,336000
807,1.69,1260000,56560000,990000,3490000,2030000,550000,19840000,18360000,38810000,27060000,100120000,257000,1003000,3,경북,50대,,3,78480000,692000,311000
807,1.7,1170000,56940000,1020000,3510000,2070000,550000,19890000,18520000,38950000,27130000,100690000,231000,939000,3,경북,50대,,3,78840000,632000,307000
806,1.71,1300000,57040000,1030000,3560000,2070000,550000,19900000,18720000,38970000,27290000,101090000,258000,1042000,3,경북,50대,,3,79090000,706000,336000
806,1.72,1240000,57280000,1050000,3570000,2070000,560000,19960000,18880000,39100000,27400000,101610000,249000,991000,3,경북,50대,,3,79450000,670000,321000
806,1.72,1340000,57170000,1070000,3630000,2070000,560000,19900000,19130000,38910000,27540000,101640000,263000,1077000,3,경북,50대,,3,79470000,730000,347000
806,1.73,1290000,57250000,1090000,3660000,2090000,560000,19950000,19390000,38800000,27710000,101940000,247000,1043000,3,경북,50대,,3,79680000,707000,336000
807,1.74,1350000,57390000,1110000,3700000,2100000,590000,19930000,19830000,38740000,27950000,102400000,275000,1075000,3,경북,50대,,3,80060000,729000,346000
807,1.75,1310000,57400000,1130000,3720000,2100000,600000,19920000,20350000,38340000,28310000,102300000,244000,1066000,3,경북,50대,,3,80190000,720000,346000
807,1.76,1310000,57470000,1140000,3710000,2120000,590000,19890000,20560000,38210000,28430000,102330000,257000,1053000,3,경북,50대,,3,80250000,711000,342000
807,1.77,1340000,57690000,1160000,3750000,2130000,610000,19910000,20900000,38190000,28600000,102880000,260000,1080000,3,경북,50대,,3,80610000,716000,364000
807,1.77,1380000,57770000,1170000,3790000,2160000,630000,19970000,21180000,38070000,28590000,103200000,279000,1101000,3,경북,50대,,3,80840000,744000,357000
758,2.37,1500000,62790000,1040000,3800000,2770000,450000,16410000,22610000,40380000,27370000,102620000,330000,1170000,3,경남,50대,,4,81000000,767000,403000
801,1.75,1270000,63560000,990000,3520000,2520000,400000,17240000,21190000,41530000,26810000,103760000,300000,970000,3,경남,50대,,3,81460000,632000,338000
802,1.76,1180000,63590000,1000000,3540000,2540000,430000,17310000,21350000,41460000,26810000,104350000,254000,926000,3,경남,50대,,3,81640000,598000,328000
802,1.77,1290000,63780000,1000000,3550000,2580000,450000,17320000,21560000,41590000,26880000,104950000,282000,1008000,3,경남,50대,,3,82010000,652000,356000
802,1.78,1240000,64370000,1010000,3610000,2600000,460000,17400000,21870000,42020000,27200000,106080000,278000,962000,3,경남,50대,,3,82850000,631000,331000
802,1.78,1320000,64790000,1030000,3660000,2650000,470000,17460000,22120000,42310000,27470000,106800000,284000,1036000,3,경남,50대,,3,83500000,678000,358000
802,1.79,1290000,65160000,1040000,3690000,2680000,490000,17470000,22280000,42640000,27660000,107400000,278000,1012000,3,경남,50대,,3,84030000,669000,343000
803,1.79,1330000,65530000,1060000,3710000,2720000,510000,17500000,22520000,42910000,27770000,108110000,307000,1023000,3,경남,50대,,3,84590000,676000,347000
803,1.8,1350000,65760000,1080000,3740000,2860000,530000,17510000,22860000,43090000,27940000,108660000,282000,1068000,3,경남,50대,,3,85160000,695000,373000
803,1.81,1280000,66190000,1090000,3720000,2910000,540000,17510000,23100000,43440000,28120000,109470000,276000,1004000,3,경남,50대,,3,85740000,653000,351000
803,1.81,1340000,66650000,1110000,3750000,2960000,550000,17530000,23400000,43810000,28360000,110340000,304000,1036000,3,경남,50대,,3,86450000,675000,361000
803,1.82,1340000,66890000,1130000,3790000,3020000,570000,17510000,23610000,44080000,28480000,110840000,300000,1040000,3,경남,50대,,3,86940000,681000,359000
804,1.83,1420000,67180000,1140000,3870000,3040000,580000,17560000,23790000,44400000,28660000,111600000,310000,1110000,3,경남,50대,,3,87500000,738000,372000
805,1.87,1400000,67550000,1160000,3870000,3110000,660000,17530000,24000000,44780000,28770000,112420000,315000,1085000,3,경남,50대,,3,88080000,733000,352000
805,1.88,1290000,67880000,1170000,3890000,3150000,660000,17600000,24240000,44850000,28840000,112930000,273000,1017000,3,경남,50대,,3,88470000,667000,350000
805,1.89,1440000,68030000,1200000,3960000,3160000,660000,17610000,24500000,45010000,28900000,113680000,305000,1135000,3,경남,50대,,3,88890000,747000,388000
805,1.89,1370000,68090000,1200000,3980000,3180000,670000,17570000,24800000,44950000,29000000,113930000,295000,1075000,3,경남,50대,,3,89110000,716000,359000
805,1.9,1480000,68090000,1220000,4030000,3210000,680000,17550000,25170000,44860000,29060000,114330000,314000,1166000,3,경남,50대,,3,89380000,774000,392000
805,1.91,1410000,68290000,1240000,4070000,3260000,690000,17590000,25630000,44740000,29160000,114960000,299000,1111000,3,경남,50대,,3,89780000,741000,370000
805,1.91,1480000,68270000,1260000,4090000,3270000,700000,17560000,25890000,44750000,29250000,115280000,333000,1147000,3,경남,50대,,3,90040000,765000,382000
805,1.93,1450000,68250000,1280000,4110000,3300000,710000,17520000,26220000,44510000,29260000,115230000,292000,1158000,3,경남,50대,,3,90100000,766000,392000
805,1.93,1440000,68310000,1290000,4120000,3310000,720000,17500000,26530000,44390000,29190000,115520000,305000,1135000,3,경남,50대,,3,90280000,750000,385000
805,1.94,1440000,68480000,1320000,4160000,3330000,750000,17440000,26820000,44420000,29320000,115780000,307000,1133000,3,경남,50대,,3,90590000,741000,392000
