cluster,avg_score,monthly_loan,monthly_bk_loan,monthly_cd_loan,monthly_installments_loan,monthly_insurance_loan,monthly_sbk_loan,credit_loan,mortgage_loan,inst_rep_loanb,ls_rep_loanb
6,789,75530000,56140000,960000,2260000,1570000,480000,21280000,97500000,19890000,37670000
6,831,72540000,53520000,880000,2030000,1350000,530000,19280000,94470000,18230000,36980000
6,831,72480000,53460000,900000,2060000,1350000,530000,19270000,94860000,18240000,36870000
6,831,73020000,53780000,910000,2090000,1350000,550000,19280000,95640000,18330000,37320000
6,832,73340000,54010000,920000,2090000,1360000,540000,19350000,96120000,18440000,37480000
6,832,73760000,54190000,930000,2110000,1380000,550000,19420000,96800000,18610000,37560000
6,833,73890000,54070000,940000,2160000,1390000,570000,19280000,97120000,18690000,37610000
6,833,74360000,54340000,960000,2190000,1390000,550000,19300000,97790000,18870000,37840000
6,833,74510000,54370000,980000,2210000,1430000,520000,19280000,98030000,19040000,37870000
6,833,74600000,54390000,990000,2200000,1440000,540000,19300000,98250000,19170000,37820000
6,834,74770000,54450000,1010000,2180000,1470000,530000,19360000,98590000,19260000,37840000
6,834,74800000,54350000,1020000,2200000,1500000,510000,19470000,98790000,19330000,37720000
6,834,75040000,54460000,1050000,2220000,1530000,510000,19450000,99140000,19440000,37820000
6,835,75060000,54320000,1080000,2240000,1600000,550000,19450000,99550000,19440000,37740000
6,835,75180000,54210000,1110000,2250000,1630000,550000,19590000,99770000,19630000,37660000
6,835,75350000,54270000,1140000,2270000,1630000,550000,19690000,100150000,19870000,37580000
6,835,75070000,54010000,1140000,2280000,1600000,540000,19960000,99620000,20260000,36900000
6,835,75560000,54230000,1160000,2320000,1630000,510000,20150000,100540000,20620000,36930000
6,835,75880000,54420000,1170000,2320000,1630000,490000,20380000,100920000,20990000,36950000
6,835,76090000,54550000,1200000,2330000,1620000,500000,20380000,101310000,21160000,36890000
6,835,76390000,54610000,1220000,2360000,1630000,510000,20230000,101810000,21350000,36930000
6,836,76610000,54720000,1220000,2380000,1630000,530000,20260000,102000000,21440000,37030000
6,835,76900000,54890000,1250000,2400000,1610000,550000,20400000,102440000,21630000,37210000
6,836,77020000,54840000,1260000,2430000,1620000,570000,20480000,102560000,21820000,37140000
6,792,79080000,56740000,790000,2320000,2640000,190000,18990000,103390000,20970000,39470000
6,832,78160000,55320000,720000,2120000,2310000,160000,17520000,101980000,19570000,39600000
6,834,75420000,53890000,680000,1980000,2200000,160000,17830000,102910000,18240000,36960000
6,835,75580000,54090000,690000,1970000,2260000,160000,17850000,103260000,18560000,36760000
6,835,75970000,54280000,700000,1990000,2280000,170000,17830000,103790000,18840000,36770000
6,835,76620000,54620000,720000,2010000,2320000,180000,17940000,104770000,19180000,37050000
6,835,77070000,54750000,730000,2020000,2340000,240000,17880000,105540000,19500000,37090000
6,836,77420000,54910000,740000,2040000,2360000,260000,17890000,106040000,19900000,37010000
6,836,77790000,55070000,750000,2080000,2440000,250000,18010000,106600000,20250000,37020000
6,836,78240000,55320000,770000,2090000,2470000,250000,18040000,107190000,20530000,37170000
6,836,78830000,55670000,800000,2110000,2510000,260000,18100000,107980000,20830000,37340000
6,836,79450000,56020000,810000,2120000,2580000,260000,18200000,108940000,21130000,37600000
6,836,79540000,56060000,830000,2130000,2600000,270000,18120000,109130000,21400000,37430000
6,837,80080000,56450000,860000,2170000,2640000,300000,18140000,110060000,21790000,37630000
6,837,80130000,56460000,880000,2170000,2660000,340000,18260000,110250000,21980000,37600000
6,837,80340000,56550000,900000,2180000,2670000,330000,18440000,110730000,22210000,37570000
6,837,80760000,56820000,910000,2180000,2670000,320000,18440000,111490000,22500000,37680000
6,838,80820000,56880000,920000,2220000,2650000,320000,18400000,111850000,22710000,37550000
6,838,81090000,57030000,940000,2240000,2670000,310000,18310000,112560000,23050000,37460000
6,838,81020000,56930000,960000,2250000,2690000,310000,18350000,112410000,23360000,37090000
6,838,81270000,57010000,980000,2270000,2740000,320000,18490000,112830000,23780000,36890000
6,838,81480000,57060000,980000,2260000,2740000,330000,18640000,113120000,23870000,36980000
6,838,81720000,57050000,1020000,2280000,2800000,340000,18720000,113690000,24330000,36790000
6,839,82050000,57040000,1030000,2270000,2880000,360000,18640000,114270000,24510000,36900000
6,788,63930000,47760000,830000,2130000,1250000,320000,22290000,82370000,14810000,30100000
6,829,60280000,45160000,760000,1870000,1080000,260000,20690000,78630000,13830000,28990000
6,830,60320000,45190000,770000,1890000,1070000,270000,20690000,79020000,13910000,28920000
6,830,60870000,45560000,760000,1890000,1080000,280000,20720000,79970000,14130000,28990000
6,830,61750000,46230000,770000,1890000,1100000,300000,20850000,81360000,14400000,29460000
6,831,62130000,46480000,770000,1900000,1160000,300000,21030000,81910000,14770000,29390000
6,831,62820000,46690000,780000,1920000,1180000,320000,21030000,82930000,14970000,29740000
6,832,63440000,47170000,790000,1910000,1180000,320000,21210000,83870000,15190000,30120000
6,831,63640000,47210000,800000,1940000,1240000,320000,21080000,84380000,15490000,30020000
6,832,63940000,47320000,810000,1960000,1260000,330000,21000000,84680000,15580000,30180000
6,832,64450000,47560000,830000,1970000,1300000,330000,21160000,85310000,15930000,30340000
6,831,64890000,47650000,850000,2010000,1380000,350000,21160000,86080000,16060000,30510000
6,832,65330000,47960000,860000,2030000,1380000,350000,21020000,86800000,16190000,30740000
6,833,65570000,48100000,900000,2100000,1410000,380000,21020000,87100000,16410000,30600000
6,833,65590000,47870000,910000,2120000,1420000,380000,20930000,87380000,16600000,30470000
6,833,65760000,47740000,920000,2280000,1400000,360000,21050000,87750000,16820000,30450000
6,833,66160000,48020000,930000,2300000,1400000,350000,21160000,88310000,17130000,30470000
6,833,66130000,47920000,940000,2310000,1410000,350000,21110000,88320000,17260000,30310000
6,833,66440000,47930000,950000,2320000,1430000,360000,21220000,88840000,17610000,30290000
6,833,66530000,47830000,970000,2340000,1430000,360000,21270000,88920000,17820000,30120000
6,833,67110000,48250000,980000,2360000,1420000,350000,21480000,89780000,18140000,30290000
6,833,67330000,48500000,990000,2380000,1420000,370000,21680000,89910000,18540000,30170000
6,833,67880000,49030000,1020000,2390000,1420000,370000,21500000,90480000,19000000,30340000
6,833,68380000,49160000,1010000,2420000,1460000,390000,21430000,91010000,19160000,30480000
6,785,70080000,52010000,1100000,2320000,2690000,270000,19040000,94870000,24580000,31920000
6,827,68130000,50110000,1000000,2060000,2460000,250000,17720000,91710000,23320000,31580000
6,827,68550000,50390000,1010000,2080000,2480000,260000,17760000,92560000,23470000,31800000
6,828,68910000,50700000,1020000,2090000,2520000,270000,17770000,93140000,23690000,31920000
6,828,69320000,50960000,1030000,2110000,2540000,270000,17880000,93610000,23910000,32070000
6,828,69980000,51290000,1040000,2130000,2540000,290000,18010000,94420000,24180000,32340000
6,828,70620000,51500000,1040000,2130000,2590000,300000,17990000,95440000,24400000,32600000
6,829,71150000,51870000,1050000,2140000,2630000,320000,18040000,96330000,24670000,32860000
6,829,71790000,52300000,1070000,2140000,2720000,340000,18170000,97170000,25050000,33100000
6,829,72260000,52630000,1090000,2160000,2770000,340000,18260000,97930000,25370000,33210000
6,829,72770000,52870000,1110000,2180000,2840000,350000,18400000,98650000,25780000,33300000
6,830,73320000,53180000,1130000,2200000,2930000,350000,18430000,99420000,26020000,33570000
6,830,73690000,53160000,1150000,2230000,2990000,350000,18410000,100190000,26270000,33580000
6,831,74870000,53780000,1180000,2250000,3090000,380000,18680000,101900000,26610000,34370000
6,831,74940000,53950000,1190000,2270000,3150000,390000,18740000,102160000,26780000,34280000
6,831,75380000,54200000,1220000,2330000,3180000,410000,18940000,102840000,27160000,34300000
6,831,75840000,54470000,1230000,2330000,3200000,420000,19020000,103560000,27450000,34510000
6,831,76200000,54710000,1250000,2360000,3230000,430000,19160000,104190000,27730000,34590000
6,831,76490000,54980000,1260000,2380000,3250000,430000,19270000,104670000,27730000,34930000
6,831,76830000,55240000,1280000,2400000,3260000,460000,19480000,105140000,27490000,35430000
6,832,77070000,55370000,1300000,2430000,3280000,470000,19600000,105510000,27520000,35640000
6,832,76710000,54790000,1310000,2450000,3310000,510000,19520000,105870000,27480000,35240000
6,832,77310000,55290000,1340000,2500000,3360000,520000,19840000,106790000,27740000,35580000
6,832,77620000,55530000,1340000,2520000,3400000,530000,19970000,107140000,27990000,35660000
6,790,82390000,57390000,890000,2880000,2580000,190000,20300000,114100000,19040000,39860000
6,832,80460000,56310000,820000,2520000,2410000,150000,18230000,112210000,17540000,39100000
6,833,80650000,56460000,840000,2540000,2420000,160000,18160000,112960000,17600000,39150000
6,833,81330000,57090000,850000,2560000,2420000,170000,18230000,113940000,17820000,39510000
6,833,81980000,57280000,850000,2600000,2440000,170000,18460000,114850000,18140000,39990000
6,833,82190000,57250000,870000,2630000,2490000,180000,18640000,115170000,18260000,40140000
6,833,82400000,57180000,880000,2660000,2570000,190000,18620000,115350000,18540000,40000000
6,834,83240000,57700000,890000,2700000,2610000,200000,18690000,116380000,18860000,40440000
6,834,83620000,57790000,900000,2750000,2720000,210000,18710000,116960000,19100000,40600000
6,834,83810000,57940000,910000,2760000,2730000,200000,18760000,117060000,19210000,40760000
6,834,84030000,58060000,940000,2790000,2730000,200000,18920000,117440000,19340000,40870000
6,834,84650000,58420000,960000,2810000,2800000,200000,18950000,118480000,19500000,41210000
6,834,85200000,58770000,960000,2840000,2820000,210000,18930000,119560000,19790000,41320000
6,835,85810000,59070000,1000000,2890000,2890000,280000,18860000,121020000,20120000,41530000
6,835,86340000,59500000,1010000,2880000,2870000,290000,18920000,121840000,20350000,41690000
6,835,86780000,59640000,1030000,2940000,2960000,300000,19120000,122470000,20770000,41640000
6,835,86810000,59630000,1030000,2930000,3000000,310000,19220000,122320000,20970000,41470000
6,835,87120000,59660000,1070000,3050000,3020000,320000,19190000,122970000,21220000,41500000
6,835,87710000,60120000,1080000,3000000,3070000,310000,19260000,123780000,21220000,42070000
6,835,88450000,60530000,1100000,2970000,3060000,340000,19360000,125040000,21370000,42660000
6,835,88690000,60760000,1110000,2960000,3080000,360000,19410000,125360000,21750000,42610000
6,836,88750000,60590000,1130000,3000000,3110000,520000,19500000,125400000,21760000,42610000
6,835,88910000,60660000,1160000,3060000,3160000,550000,19750000,125630000,22150000,42580000
6,836,89050000,60940000,1170000,3060000,3210000,420000,19840000,125700000,22520000,42340000
6,779,94620000,79270000,1020000,2620000,3000000,380000,21460000,127750000,34540000,41300000
6,821,92560000,77870000,950000,2300000,2740000,330000,20050000,125620000,32680000,41380000
6,821,92560000,77750000,960000,2330000,2750000,340000,20030000,125800000,32770000,41310000
6,821,92870000,77900000,960000,2340000,2790000,360000,20020000,126290000,32910000,41500000
6,821,92990000,77920000,970000,2370000,2780000,370000,20060000,126540000,32910000,41620000
6,822,93230000,78040000,980000,2400000,2780000,390000,20160000,126760000,33020000,41770000
6,822,93330000,78030000,990000,2410000,2790000,400000,20160000,127060000,33120000,41780000
6,823,93780000,78250000,1000000,2430000,2780000,440000,20230000,127680000,33350000,42010000
6,823,94040000,78330000,1010000,2450000,2870000,440000,20320000,128030000,33580000,42080000
6,823,94450000,78500000,1030000,2450000,2890000,460000,20330000,128600000,33680000,42340000
6,824,94910000,78600000,1050000,2470000,2920000,480000,20430000,129210000,33840000,42580000
6,824,95160000,78620000,1070000,2500000,2950000,510000,20520000,129610000,33970000,42670000
6,824,95160000,78400000,1090000,2530000,2970000,510000,20530000,129760000,33990000,42600000
6,825,95810000,78700000,1120000,2550000,3000000,570000,20630000,130640000,34350000,42910000
6,825,96080000,78790000,1140000,2570000,3010000,580000,20700000,131140000,34450000,43080000
6,825,96210000,78750000,1160000,2610000,3020000,590000,20750000,131510000,34560000,43110000
6,825,96350000,78730000,1170000,2630000,3010000,600000,20830000,131750000,34640000,43190000
6,825,96420000,78640000,1180000,2690000,3020000,600000,20920000,131890000,34750000,43140000
6,826,96490000,78630000,1200000,2720000,3020000,570000,20930000,132140000,34880000,43150000
6,826,96730000,78830000,1210000,2740000,3000000,590000,21090000,132390000,35060000,43270000
6,826,96720000,78720000,1230000,2780000,3000000,600000,21210000,132430000,35200000,43200000
6,826,96930000,78780000,1230000,2810000,3010000,690000,21380000,132600000,35330000,43220000
6,826,97060000,78800000,1250000,2830000,3020000,730000,21490000,132740000,35480000,43300000
6,827,97330000,79070000,1250000,2850000,3020000,710000,21660000,133070000,35660000,43380000
6,769,64340000,47680000,650000,2750000,910000,160000,21490000,85960000,13430000,28460000
6,812,61940000,45860000,580000,2470000,760000,130000,19560000,84170000,12550000,27700000
6,812,61600000,45500000,580000,2510000,770000,130000,19550000,83980000,12500000,27410000
6,813,61880000,45590000,590000,2540000,750000,140000,19570000,84550000,12540000,27660000
6,813,62210000,45780000,590000,2570000,760000,130000,19630000,85060000,12700000,27760000
6,813,62700000,46100000,600000,2610000,790000,150000,19700000,85810000,12800000,28100000
6,814,62790000,46090000,610000,2660000,800000,150000,19670000,86050000,12880000,28130000
6,815,63180000,46360000,610000,2650000,810000,150000,19680000,86690000,12930000,28370000
6,815,63540000,46490000,620000,2660000,890000,150000,19780000,87120000,13080000,28490000
6,815,63750000,46600000,630000,2670000,910000,170000,19920000,87340000,13180000,28580000
6,816,64110000,46720000,650000,2680000,990000,180000,20080000,87810000,13390000,28660000
6,816,64350000,46830000,670000,2730000,1000000,190000,20290000,88050000,13500000,28650000
6,816,64680000,47010000,680000,2750000,1000000,210000,20280000,88730000,13650000,28710000
6,818,65150000,47200000,700000,2770000,1010000,260000,20460000,89290000,13760000,28960000
6,818,65280000,47330000,720000,2760000,1010000,270000,20530000,89490000,13880000,28820000
6,818,65680000,47550000,740000,2790000,1000000,290000,20640000,90270000,13950000,29170000
6,818,65950000,47650000,740000,2790000,1020000,310000,20690000,90590000,14090000,29360000
6,818,66130000,47650000,740000,2830000,1060000,330000,20800000,90950000,14230000,29350000
6,818,66500000,47900000,750000,2880000,1070000,340000,20940000,91390000,14520000,29460000
